# Retired NCBI GeneIDs for taxid 29159, from NCBI gene_history.
# Built by src/mappings/build_crosswalk.py v1.0.0 on 2026-08-27
# Studies analysed against an older annotation report these identifiers; each row
# records the authoritative NCBI replacement. Resolution through this table is
# labelled 'inferred', not 'exact', because it crosses an annotation version.
# 13601 further GeneIDs were discontinued with NO replacement and are
# deliberately absent, so that they stay 'unresolved'.
discontinued_gene_id	current_gene_id	discontinued_symbol	discontinue_date
117688676	117685517	LOC117688676	20240702
117688678	117680374	LOC117688678	20240702
117688679	117685967	LOC117688679	20240702
117688683	105333370	LOC117688683	20240702
117688684	105343451	LOC117688684	20240702
117688687	105318434	LOC117688687	20240702
117688690	105344922	LOC117688690	20240702
117688692	117688712	LOC117688692	20240702
117688695	117687586	LOC117688695	20240702
117688696	109619656	LOC117688696	20240702
117688700	117686250	LOC117688700	20240702
117688701	105319363	LOC117688701	20240702
117688707	105323209	LOC117688707	20240702
117688708	117682192	LOC117688708	20240702
117688711	117686843	LOC117688711	20240702
117688718	117686913	LOC117688718	20240704
117688719	105336583	LOC117688719	20240702
117688722	105330549	LOC117688722	20240702
117688729	117680472	LOC117688729	20240702
117688732	117688731	LOC117688732	20240702
117688741	117688738	LOC117688741	20240702
117688744	105347765	LOC117688744	20240702
117688747	105346791	LOC117688747	20240702
117688750	105319868	LOC117688750	20240702
117688752	117688757	LOC117688752	20240702
117688771	117688770	LOC117688771	20240702
117688774	105342592	LOC117688774	20240702
117688784	117688785	LOC117688784	20240702
117688792	105327613	LOC117688792	20240702
117688795	117683478	LOC117688795	20240702
117688803	105321784	LOC117688803	20240702
117688805	105321784	LOC117688805	20240702
117688806	105326354	LOC117688806	20240702
117688811	109617730	LOC117688811	20240702
117688819	105331047	LOC117688819	20240702
117688821	105342186	LOC117688821	20240702
117688823	105322068	LOC117688823	20240702
117688825	105348181	LOC117688825	20240702
117688827	105322067	LOC117688827	20240702
117688828	105322067	LOC117688828	20240702
117688832	117684209	LOC117688832	20240702
117688838	105318195	LOC117688838	20240702
117688839	105318195	LOC117688839	20240702
117688841	117688335	LOC117688841	20240702
117688851	105332654	LOC117688851	20240702
117688854	105333101	LOC117688854	20240702
117688855	105319787	LOC117688855	20240702
117688857	105337000	LOC117688857	20240702
117688858	105337002	LOC117688858	20240702
117688860	117688861	LOC117688860	20240702
117688864	105338278	LOC117688864	20240702
117688865	105336985	LOC117688865	20240702
117688870	105346271	LOC117688870	20240702
117688875	105338278	LOC117688875	20240702
117688876	105346947	LOC117688876	20240702
117688884	105346952	LOC117688884	20240702
117688893	105348641	LOC117688893	20240702
117688894	117688892	LOC117688894	20240702
117688895	105348642	LOC117688895	20240702
117688896	117680337	LOC117688896	20240702
117688897	117691961	LOC117688897	20240702
117688912	105344324	LOC117688912	20240702
117688918	105331626	LOC117688918	20240702
117688919	105343844	LOC117688919	20240702
117688921	105325105	LOC117688921	20240702
117688922	105325105	LOC117688922	20240702
117688928	105344847	LOC117688928	20240702
117688929	105323765	LOC117688929	20240702
117688933	105335651	LOC117688933	20240702
117688934	105335661	LOC117688934	20240702
117688938	105335661	LOC117688938	20240702
117688941	105340408	LOC117688941	20240702
117688942	105340417	LOC117688942	20240702
117688943	105344380	LOC117688943	20240702
117688950	117688951	LOC117688950	20240702
117688958	105336782	LOC117688958	20240702
117688964	105347041	LOC117688964	20240702
117688982	105342101	LOC117688982	20240702
117688993	105332608	LOC117688993	20240702
117688995	105337045	LOC117688995	20240702
117689000	109621065	LOC117689000	20240702
117689001	105346932	LOC117689001	20240702
117689007	117689002	LOC117689007	20240702
117689013	117689012	LOC117689013	20240702
117689017	109620242	LOC117689017	20240702
117689019	105330808	LOC117689019	20240702
117689020	105330803	LOC117689020	20240702
117689021	105330806	LOC117689021	20240702
117689022	105330809	LOC117689022	20240702
117689023	117693074	LOC117689023	20240702
117689024	105330806	LOC117689024	20240702
117689025	105330806	LOC117689025	20240702
117689026	117689973	LOC117689026	20240702
117689027	105321389	LOC117689027	20240702
117689028	117688877	LOC117689028	20240702
117689037	117683637	LOC117689037	20240702
117689042	109620838	LOC117689042	20240702
117689045	105317174	LOC117689045	20240702
117689046	105317179	LOC117689046	20240702
117689047	105317181	LOC117689047	20240702
117689048	105317173	LOC117689048	20240702
117689049	105317177	LOC117689049	20240702
117689053	105338851	LOC117689053	20240702
117689054	105345671	LOC117689054	20240702
117689055	105335394	LOC117689055	20240702
117689056	105345671	LOC117689056	20240702
117689058	105338478	LOC117689058	20240702
117689061	105326607	LOC117689061	20240702
117689063	105339543	LOC117689063	20240702
117689066	105346154	LOC117689066	20240702
117689067	105346153	LOC117689067	20240702
117689082	105326604	LOC117689082	20240702
117689084	117690639	LOC117689084	20240702
117689091	105330996	LOC117689091	20240702
117689094	105349088	LOC117689094	20240702
117689109	105327613	LOC117689109	20240702
117689110	117688794	LOC117689110	20240702
117689116	117690275	LOC117689116	20240702
117689126	105343341	LOC117689126	20240704
117689129	105317565	LOC117689129	20240702
117689130	117688246	LOC117689130	20240702
117689131	105317565	LOC117689131	20240702
117689136	105333101	LOC117689136	20240702
117689147	117686958	LOC117689147	20240702
117689150	105332076	LOC117689150	20240702
117689151	117687561	LOC117689151	20240702
117689154	105330548	LOC117689154	20240702
117689156	117685092	LOC117689156	20240702
117689157	105323556	LOC117689157	20240702
117689159	117682786	LOC117689159	20240702
117689160	117688273	LOC117689160	20240702
117689162	117689161	LOC117689162	20240702
117689163	117692783	LOC117689163	20240702
117689166	117689165	LOC117689166	20240702
117689176	105320938	LOC117689176	20240702
117689180	105343821	LOC117689180	20240702
117689194	117686572	LOC117689194	20240702
117689195	117686572	LOC117689195	20240702
117689196	117686572	LOC117689196	20240702
117689216	105348187	LOC117689216	20240702
117689221	117689220	LOC117689221	20240702
117689222	105346781	LOC117689222	20240702
117689223	109620385	LOC117689223	20240702
117689225	105322410	LOC117689225	20240702
117689227	105344449	LOC117689227	20240702
117689233	117683232	LOC117689233	20240702
117689241	117689474	LOC117689241	20240702
117689243	105345936	LOC117689243	20240702
117689244	105342697	LOC117689244	20240702
117689245	105345196	LOC117689245	20240702
117689246	105345132	LOC117689246	20240702
117689249	105331230	LOC117689249	20240702
117689252	105345642	LOC117689252	20240702
117689265	105345752	LOC117689265	20240702
117689269	117689270	LOC117689269	20240702
117689274	105317697	LOC117689274	20240702
117689275	105349201	LOC117689275	20240702
117689279	105346930	LOC117689279	20240702
117689285	105334194	LOC117689285	20240702
117689290	117689292	LOC117689290	20240702
117689294	117689293	LOC117689294	20240702
117689295	105333921	LOC117689295	20240702
117689306	117690639	LOC117689306	20240702
117689307	117689305	LOC117689307	20240702
117689311	117686578	LOC117689311	20240702
117689322	105324453	LOC117689322	20240702
117689323	105335661	LOC117689323	20240702
117689324	105338590	LOC117689324	20240702
117689338	117689258	LOC117689338	20240702
117689342	105334195	LOC117689342	20240702
117689343	117685525	LOC117689343	20240702
117689346	105347705	LOC117689346	20240702
117689347	105330809	LOC117689347	20240702
117689351	117688892	LOC117689351	20240702
117689354	105333371	LOC117689354	20240702
117689356	105333367	LOC117689356	20240702
117689358	105318349	LOC117689358	20240702
117689360	117689270	LOC117689360	20240702
117689367	105339543	LOC117689367	20240702
117689368	105339542	LOC117689368	20240702
117689374	105346372	LOC117689374	20240702
117689378	109620385	LOC117689378	20240702
117689379	105333348	LOC117689379	20240702
117689381	105329256	LOC117689381	20240702
117689383	105342083	LOC117689383	20240702
117689386	105336661	LOC117689386	20240702
117689387	105336665	LOC117689387	20240702
117689394	105344125	LOC117689394	20240702
117689395	105344132	LOC117689395	20240702
117689398	105344133	LOC117689398	20240702
117689399	105344131	LOC117689399	20240702
117689401	117680521	LOC117689401	20240702
117689406	105337168	LOC117689406	20240702
117689407	105337171	LOC117689407	20240702
117689408	105337172	LOC117689408	20240702
117689410	117688246	LOC117689410	20240702
117689413	117689005	LOC117689413	20240704
117689414	117689002	LOC117689414	20240702
117689418	117690815	LOC117689418	20240702
117689427	105327229	LOC117689427	20240702
117689435	105328486	LOC117689435	20240702
117689436	105328486	LOC117689436	20240702
117689438	105328564	LOC117689438	20240702
117689446	105339571	LOC117689446	20240702
117689451	105343410	LOC117689451	20240702
117689458	117683238	LOC117689458	20240702
117689466	105323194	LOC117689466	20240702
117689467	105323205	LOC117689467	20240702
117689470	117691971	LOC117689470	20240702
117689476	105330296	LOC117689476	20240702
117689482	105318618	LOC117689482	20240702
117689483	105318613	LOC117689483	20240702
117689488	105340353	LOC117689488	20240702
117689489	109617108	LOC117689489	20240702
117689495	117691555	LOC117689495	20240702
117689496	105317695	LOC117689496	20240702
117689502	105348034	LOC117689502	20240702
117689508	105326630	LOC117689508	20240702
117689515	117689518	LOC117689515	20240702
117689522	105326475	LOC117689522	20240702
117689528	117689409	LOC117689528	20240702
117689529	105329958	LOC117689529	20240702
117689530	105337177	LOC117689530	20240702
117689531	105329958	LOC117689531	20240702
117689532	105329958	LOC117689532	20240702
117689534	105329958	LOC117689534	20240702
117689537	105337177	LOC117689537	20240702
117689540	105337168	LOC117689540	20240702
117689542	117687078	LOC117689542	20240702
117689543	105337162	LOC117689543	20240702
117689544	117689178	LOC117689544	20240702
117689545	105344994	LOC117689545	20240702
117689612	117687078	LOC117689612	20240704
117689616	105335681	LOC117689616	20240702
117689618	117689617	LOC117689618	20240702
117689619	105328620	LOC117689619	20240702
117689622	117689623	LOC117689622	20240702
117689625	105334333	LOC117689625	20240702
117689626	105335681	LOC117689626	20240702
117689627	105335681	LOC117689627	20240702
117689630	117689629	LOC117689630	20240702
117689634	105348844	LOC117689634	20240702
117689641	105328614	LOC117689641	20240702
117689645	105334333	LOC117689645	20240702
117689666	117684726	LOC117689666	20240702
117689675	105344525	LOC117689675	20240702
117689680	117682447	LOC117689680	20240702
117689683	105336871	LOC117689683	20240702
117689689	117689700	LOC117689689	20240702
117689690	109617050	LOC117689690	20240702
117689692	109617050	LOC117689692	20240702
117689693	109617050	LOC117689693	20240702
117689695	105331766	LOC117689695	20240702
117689698	117690590	LOC117689698	20240702
117689699	117684413	LOC117689699	20240702
117689702	117689691	LOC117689702	20240702
117689709	105319515	LOC117689709	20240702
117689715	117688994	LOC117689715	20240702
117689716	105328084	LOC117689716	20240702
117689718	105328085	LOC117689718	20240702
117689729	117688622	LOC117689729	20240702
117689741	105346146	LOC117689741	20240702
117689742	105327838	LOC117689742	20240702
117689746	105322235	LOC117689746	20240702
117689748	105346115	LOC117689748	20240702
117689763	105334275	LOC117689763	20240702
117689773	117692740	LOC117689773	20240702
117689774	105318214	LOC117689774	20240702
117689775	117689767	LOC117689775	20240702
117689778	117689736	LOC117689778	20240702
117689783	105330599	LOC117689783	20240702
117689784	105330636	LOC117689784	20240702
117689785	105330591	LOC117689785	20240702
117689786	117689787	LOC117689786	20240704
117689788	117692484	LOC117689788	20240702
117689790	105339306	LOC117689790	20240702
117689794	105332686	LOC117689794	20240702
117689795	105332686	LOC117689795	20240702
117689796	105332679	LOC117689796	20240702
117689797	105332685	LOC117689797	20240702
117689799	105332684	LOC117689799	20240702
117689801	105332680	LOC117689801	20240702
117689806	105319869	LOC117689806	20240702
117689807	105341281	LOC117689807	20240702
117689809	105324981	LOC117689809	20240702
117689812	105338470	LOC117689812	20240702
117689817	117692001	LOC117689817	20240702
117689819	105322648	LOC117689819	20240702
117689825	117686575	LOC117689825	20240702
117689832	105347261	LOC117689832	20240702
117689833	117680330	LOC117689833	20240702
117689837	117689839	LOC117689837	20240702
117689838	105339621	LOC117689838	20240702
117689841	117690763	LOC117689841	20240702
117689848	105322529	LOC117689848	20240702
117689852	117689847	LOC117689852	20240702
117689853	105349225	LOC117689853	20240702
117689857	105317266	LOC117689857	20240702
117689859	105328982	LOC117689859	20240702
117689860	105328980	LOC117689860	20240702
117689869	105339700	LOC117689869	20240702
117689875	105330279	LOC117689875	20240702
117689879	105341932	LOC117689879	20240702
117689880	105341932	LOC117689880	20240702
117689883	117686729	LOC117689883	20240702
117689884	105325506	LOC117689884	20240702
117689903	105330302	LOC117689903	20240702
117689904	105319148	LOC117689904	20240702
117689905	105319148	LOC117689905	20240702
117689907	105346031	LOC117689907	20240702
117689912	117689911	LOC117689912	20240702
117689914	105333793	LOC117689914	20240702
117689916	105340268	LOC117689916	20240702
117689917	117693074	LOC117689917	20240702
117689927	105337398	LOC117689927	20240702
117689928	105337398	LOC117689928	20240702
117689932	105342610	LOC117689932	20240702
117689933	105325133	LOC117689933	20240702
117689936	117683621	LOC117689936	20240702
117689937	105330724	LOC117689937	20240702
117689938	105344955	LOC117689938	20240702
117689942	105342931	LOC117689942	20240702
117689943	105330201	LOC117689943	20240702
117689946	105347177	LOC117689946	20240702
117689950	105336979	LOC117689950	20240702
117689954	105328084	LOC117689954	20240702
117689956	117689372	LOC117689956	20240702
117689959	117689958	LOC117689959	20240702
117689961	105329960	LOC117689961	20240702
117689967	117689966	LOC117689967	20240702
117689976	105330855	LOC117689976	20240702
117689977	105324992	LOC117689977	20240702
117689979	105324992	LOC117689979	20240702
117689980	117686492	LOC117689980	20240702
117689990	105338092	LOC117689990	20240702
117689991	105330330	LOC117689991	20240702
117689993	117689995	LOC117689993	20240702
117689994	117691344	LOC117689994	20240702
117689997	105348440	LOC117689997	20240702
117690002	117682681	LOC117690002	20240702
117690017	105331154	LOC117690017	20240702
117690031	117690032	LOC117690031	20240702
117690033	105335224	LOC117690033	20240702
117690036	105328831	LOC117690036	20240702
117690037	117684726	LOC117690037	20240702
117690039	105319668	LOC117690039	20240702
117690041	105319667	LOC117690041	20240702
